Document Type,ASM Name,Company Code,Company Name,Market Name,Sector Name,Sub-sector Name,Sub-sector Detail Code,Sub-sector Detail Name,State Name,District Name,Census Sub-District Code,Census Sub-District Name,Town Type,Town Name,Previous DB Code,Core YN,Convertion Date,Sales Executive Code,Sales Executive Name,DSR Beat Day,Unique Code,Customer Code,Customer Name,Special Code,Customer GSTN NO,Ship To Name,Ship To GSTN NO,Master Brand Name,Product Brand Name,Product Code,Promo / Non Promo,Product Name,HSN Number,Price Circular Number,Invoice No,Invoice Date,Reference Invoice No,Reference Invoice Date,Castrol Week No,Scheme Code,Pack Size,Product Volume,Scheme Discount Name,Scheme Discount Value,Coupon Discount Name,Coupon Value,Mode Of Payement,MOP Percent,MOP Discount,Total Value incl VAT/GST,Total Value Without GST,Total VAT,CGST Percentage,CGST Value,SGST Percentage,SGST Value,UGST Percentage,UTGST Value,IGST Percentage,IGST Value,Coupon Discount WOVAT,TCS
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARM-375-4,Multiple Chains - Car Spares Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9529845499,CS01266,J.D. OIL CENTRE,,,,,Castrol,CRB Essential,3435355,NON_PROMO,"CRB ESSEN20W-40 CF-4, 7.5L MK",271019,2024202,INV/24-25/04585,07/31/2024,,,31,,7.5,15,,0,,0,Cash,0,0,2946.34,2496.9,449.44,9,224.72,9,224.72,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9451240566,CS01273,"KAPOORIYA AUTOMOBILES, BKN",,,,,Castrol,Activ Essential,3438278,NON_PROMO,ACTIV ESSENTIAL 20W40 20X.9MKN,271019,2024302,INV/24-25/06606,09/30/2024,,,39,,0.9,0.9,ACTIV ESSENTIAL ,22.88,,0,Cash,0,0,222.47,188.53,33.94,9,16.97,9,16.97,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00477,Nokha,Urban,Nokha,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Wednesday,9467160757,CS01274,"PATHAN AUTOMOBILES, NOKHA",,,,,Castrol,Auto Care Maintenance,3434648,PROMO,ANTIRUST LUB SPRAY 24X.05K MK,34039900,2023002,INV/24-25/04573,07/31/2024,,,31,,1,1,RETQ32401,12.71,,0,Cash,0,0,100.5,85.17,15.33,9,7.67,9,7.67,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Other Independent,G_GEN-966-4,Other non-Franchised Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Monday,9883411202,CS01288,"SUNRISE MOTORS, BKN",,,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2024202,INV/24-25/05007,08/12/2024,,,33,,3,9,PCOQ32403,22.88,,0,Cash,0,0,2805.67,2377.69,427.98,9,213.99,9,213.99,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9956479843,CS01294,"PAWAN AUTOMOBILES, RTNG",,,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024302,INV/24-25/05314,08/24/2024,,,34,,0.9,4.5,RETQ32401,26.7,,0,Cash,0,0,1751.67,1484.47,267.2,9,133.6,9,133.6,0,0,0,0,0,0
Free Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9810438960,CS01298,"ZAMINDAR AUTO STORE, LKS",,,,,Castrol,CRB Plus,3434947,PROMO,"CRB PLUS 20W-40, 20X1L H MK",271019,2024202,INV/24-25/04378,07/26/2024,,,30,24Q2RET23347B,1,1,,0,,0,Cash,0,0,0.59,0.5,0.09,9,0.05,9,0.05,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9538390116,CS01299,"MAHADEV AUTOMOBILES, LKS",,,,,Castrol,Power 1,3437904,PROMO,"POWER1 4T 10W-30, 10X.9L MK",271019,2024202,INV/24-25/05145,08/17/2024,,,33,,0.9,0.9,RETQ32401,7.63,,0,Cash,0,0,434.97,368.62,66.35,9,33.18,9,33.18,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9259922330,CS01300,"SHREE OM BANNA AUTOMOBILE, LKS",,,,,Castrol,CRB Mini Truck,3435017,PROMO,"CRB MINI TRUCK 15W-40,4X3L MK",271019,2024302,INV/24-25/05137,08/17/2024,,,33,,3,9,RETQ32401,22.88,,0,Cash,0,0,2556.88,2166.85,390.03,9,195.02,9,195.02,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9435095538,CS01302,"LAXMI AUTO REPAIRING CENTRE, SDGH",,,,,Castrol,Activ Essential,3438280,NON_PROMO,ACTIV ESSENTIAL 10W30 20X.9MK,271019,2024202,INV/24-25/05069,08/14/2024,,,33,,0.9,3.6,ACTIV ESSENTIAL ,91.53,,0,Cash,0,0,889.88,754.14,135.75,9,67.87,9,67.87,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_BKPT-957-4,CASTROL BIKE POINT,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Monday,9673540028,CS01304,"RAJ AUTO WORKSHOP, BKN",,,,,Not Yet Classified,Not Classified,190C03,NON_PROMO,TW SHINER SPONGE 1 X 120,340590,2024201,INV/24-25/06663,09/30/2024,,,39,,1,10,,0,,0,Cash,0,0,200,169.49,30.51,9,15.25,9,15.25,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Car,G_CASE-955-4,Branded PCO IWS Enhanced,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Monday,9685820224,CS01305,"GANPATI MOTORS, BKN",,,,,Castrol,GTX,3437126,NON_PROMO,"GTX 20W-50, 4X3L R MK",271019,2024302,INV/24-25/06324,09/25/2024,,,39,,3,12,PCOQ32404,30.51,,0,Cash,0,0,4709.46,3991.07,718.39,9,359.2,9,359.2,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_GEN-957-4,Independent Motorcycle Workshop,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Wednesday,9495481594,CS01307,"GURJANT SCOOTER CENTRE, BKN",,,,,Castrol,Activ Essential,3438278,NON_PROMO,ACTIV ESSENTIAL 20W40 20X.9MKN,271019,2024302,INV/24-25/06448,09/28/2024,,,39,,0.9,0.9,ACTIV ESSENTIAL ,22.88,,0,Cash,0,0,222.47,188.53,33.94,9,16.97,9,16.97,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9973543773,CS01312,"SHYAM AUTO STORE, RATANGARH",,08AFBPJ3505R1Z8,,,Castrol,CRB Turbomax,3439604,PROMO,"CRB TURBOMAX15W-40CH-4,7.5L",271019,2024302,INV/24-25/05079,08/14/2024,,,33,,7.5,7.5,RETQ32401,19.07,,0,Cash,0,0,2207.05,1870.38,336.67,9,168.33,9,168.33,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9732481896,CS01315,"M.M. MOTOR,RATANGARH",,,,,Castrol,CRB Essential,3435355,NON_PROMO,"CRB ESSEN20W-40 CF-4, 7.5L MK",271019,2024302,INV/24-25/06341,09/25/2024,,,39,,7.5,7.5,,0,,0,Cash,0,0,1473.17,1248.45,224.72,9,112.36,9,112.36,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,CHURU,00483,Sardarshahar,Urban,Sardarshahar,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Friday,9836797336,CS01656,"MAHAVEER MOTORS, S.S.",,,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024302,INV/24-25/06172,09/21/2024,,,38,,0.9,4.5,MCOQ32404,26.7,,0,Cash,0,0,1751.67,1484.47,267.2,9,133.6,9,133.6,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9726528150,CS01660,"KRISHNA AUTO PARTS & REPAIRING CENTRE, SDGH",,,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024302,INV/24-25/05255,08/22/2024,,,34,,0.9,9,MCOQ32403,53.39,,0,Cash,0,0,3503.34,2968.93,534.41,9,267.2,9,267.2,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Other Independent,G_GEN-966-4,Other non-Franchised Workshop.,RAJASTHAN,BIKANER,00477,Nokha,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Tuesday,9747680633,CS01665,"GANGA MOTOR WORKSHOP, BKN",,,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024302,INV/24-25/04580,07/31/2024,,,31,,0.9,9,PCOQ32401,53.39,,0,Cash,0,0,3503.34,2968.93,534.41,9,267.2,9,267.2,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,GTX Diesel,3424350,PROMO,"GTX DIESEL 15W-40, 4X5L HC MK",271019,2024302,INV/24-25/06340,09/25/2024,,,39,,5,5,RETQ32401,12.71,,0,Cash,0,0,2128.22,1803.58,324.64,9,162.32,9,162.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,MGO,3424384,NON_PROMO,"MGDO 15W-40, 4X3.5L H MK",271019,2024201,INV/24-25/04265,07/24/2024,,,30,,3.5,14,,0,,0,Cash,0,0,4353.93,3689.77,664.16,9,332.08,9,332.08,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024202,INV/24-25/04265,07/24/2024,,,30,,0.9,3.6,RETQ32401,21.36,,0,Cash,0,0,1401.34,1187.57,213.76,9,106.88,9,106.88,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2024302,INV/24-25/05673,09/04/2024,,,36,,3,12,RETQ32401,30.51,,0,Cash,0,0,3740.89,3170.25,570.64,9,285.32,9,285.32,0,0,0,0,0,0
