Document Type,ASM Name,Company Code,Company Name,Market Name,Sector Name,Sub-sector Name,Sub-sector Detail Code,Sub-sector Detail Name,State Name,District Name,Census Sub-District Code,Census Sub-District Name,Town Type,Town Name,Previous DB Code,Core YN,Convertion Date,Sales Executive Code,Sales Executive Name,DSR Beat Day,Unique Code,Customer Code,Customer Name,Special Code,Customer GSTN NO,Ship To Name,Ship To GSTN NO,Master Brand Name,Product Brand Name,Product Code,Promo / Non Promo,Product Name,HSN Number,Price Circular Number,Invoice No,Invoice Date,Reference Invoice No,Reference Invoice Date,Castrol Week No,Scheme Code,Pack Size,Product Volume,Scheme Discount Name,Scheme Discount Value,Coupon Discount Name,Coupon Value,Mode Of Payement,MOP Percent,MOP Discount,Total Value incl VAT/GST,Total Value Without GST,Total VAT,CGST Percentage,CGST Value,SGST Percentage,SGST Value,UGST Percentage,UTGST Value,IGST Percentage,IGST Value,Coupon Discount WOVAT,TCS
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRUK-375-4,Multiple Chains - Trucks Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010052,CS01158,"PERIWAL INDANE GAS SERVICE , BKN",,08ABOPP9939L1ZJ,,,Castrol,CRB Prima,3434919,NON_PROMO,"CRB PRIMA 20W-40, 4X3.5L H MK",271019,2025202,INV/25-26/03508,6/30/2025,,,27,,3.5,70,WORKSHOP DISCOUNT,0,,0,Cheque,0,0,20317.42,17218.15,3099.27,9,1549.63,9,1549.63,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00483,Sardarshahar,Urban,Sardarshahar,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Monday,3340010053,CS01159,"SHREE GANESH AUTO STORES ,S.SAHAR",,,,,Castrol,Spheerol CV Performance,3417740,PROMO,"SPHEEROL CV PERF 80K, 16X.5K M",271019,2025202,INV/25-26/02118,5/30/2025,,,22,,0.5,8,,0,,0,Cheque,0,0,3560,3016.95,543.05,9,271.53,9,271.53,0,0,0,0,0,0
Free Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Car,G_CASE-955-4,Branded PCO IWS Enhanced,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010058,CS01164,MOTIYAR ENTERPRISES (CCC),,08AMZPM1336L1ZD,,,Castrol,Radicool,3429577,NON_PROMO,RADICOOL ESSENTIAL   20X1 H MK,38200000,2025201,INV/25-26/02305,5/31/2025,,,22,25Q1RET27302B1,1,5,,0,,0,Cash,0,0,2.95,2.5,0.45,9,0.23,9,0.23,0,0,0,0,0,0
Free Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_CARJ-375-4,Multiple Chains - Car/Jeep Castrol Only,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Monday,3340010038,CS01139,"SHREE SHYAM MOTORS , BKN",,,,,Castrol,Radicool,3429577,NON_PROMO,RADICOOL ESSENTIAL   20X1 H MK,38200000,2025201,INV/25-26/02260,5/31/2025,,,22,25Q2RET10105A,1,10,,0,,0,Cash,0,0,5.9,5,0.9,9,0.45,9,0.45,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9973543773,CS01312,"SHYAM AUTO STORE, RATANGARH",,08AFBPJ3505R1Z8,,,Castrol,CRB Turbomax,3439603,PROMO,"CRB TURBOMAX15W-40 CH-4,15L",271019,2025201,INV/25-26/00396,4/16/2025,,,16,,15,15,RETQ22501,38.14,,0,Cash,0,0,4390.36,3720.64,669.72,9,334.86,9,334.86,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9732481896,CS01315,"M.M. MOTOR,RATANGARH",,,,,Castrol,CRB Plus,3441456,NON_PROMO,"CRB PLUS 20W-40, 8.5L MK",271019,2025202,INV/25-26/02593,6/11/2025,,,24,,8.5,17,RETQ22501,43.22,,0,Cash,0,0,4670.01,3957.64,712.37,9,356.19,9,356.19,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9767657073,CS01318,"CHOUDHARY MOTOR PARTS,RATANGARH",,08BPZPB2576K1Z7,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2025202,INV/25-26/02950,6/21/2025,,,25,,3,12,RETQ22501,30.51,,0,Cash,0,0,3824,3240.68,583.32,9,291.66,9,291.66,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9759299565,CS01320,"RITIKA MOTORS, RATANGARH",,08BGTPK7725E1ZZ,,,Castrol,CRB Turbomax,3439603,PROMO,"CRB TURBOMAX15W-40 CH-4,15L",271019,2025202,INV/25-26/02595,6/11/2025,,,24,,15,15,RETQ22501,38.14,,0,Cash,0,0,4440.2,3762.88,677.32,9,338.66,9,338.66,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9810438960,CS01298,"ZAMINDAR AUTO STORE, LKS",,,,,Castrol,Power 1,3440786,PROMO,"POWER1 4T 10W-30, 10X.9L MK",271019,2025101,INV/25-26/00105,4/5/2025,,,14,,0.9,0.9,RETQ22501,4.58,,0,Cash,0,0,440.23,373.08,67.15,9,33.58,9,33.58,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9810438960,CS01298,"ZAMINDAR AUTO STORE, LKS",,,,,Castrol,CRB Plus,3441455,NON_PROMO,"CRB PLUS 20W-40, 7.5L MK",271019,2025202,INV/25-26/02494,6/7/2025,,,23,,7.5,15,RETQ22501,38.14,,0,Cash,0,0,4120.6,3492.03,628.57,9,314.28,9,314.28,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9810438960,CS01298,"ZAMINDAR AUTO STORE, LKS",,,,,Castrol,CRB Plus,3441455,NON_PROMO,"CRB PLUS 20W-40, 7.5L MK",271019,2025202,INV/25-26/02166,5/31/2025,,,22,,7.5,7.5,RETQ22501,19.07,,0,Cash,0,0,2060.3,1746.02,314.28,9,157.14,9,157.14,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9810438960,CS01298,"ZAMINDAR AUTO STORE, LKS",,,,,Castrol,Activ,3440686,PROMO,"ACTIV 4T 20W-40, 20X.9L E MK",271019,2025201,INV/25-26/01531,5/17/2025,,,20,,0.9,0.9,RETQ22507,4.58,,0,Cash,0,0,355.73,301.47,54.26,9,27.13,9,27.13,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9810438960,CS01298,"ZAMINDAR AUTO STORE, LKS",,,,,Castrol,CRB Plus,3441456,NON_PROMO,"CRB PLUS 20W-40, 8.5L MK",271019,2025101,INV/25-26/00105,4/5/2025,,,14,,8.5,17,RETQ22501,43.22,,0,Cash,0,0,4620.97,3916.08,704.89,9,352.45,9,352.45,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9538390116,CS01299,"MAHADEV AUTOMOBILES, LKS",,,,,Castrol,Activ,3440686,PROMO,"ACTIV 4T 20W-40, 20X.9L E MK",271019,2025201,INV/25-26/01827,5/23/2025,,,21,,0.9,4.5,RETQ22507,22.88,,0,Cash,0,0,1778.67,1507.35,271.32,9,135.66,9,135.66,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9538390116,CS01299,"MAHADEV AUTOMOBILES, LKS",,,,,Castrol,RX Super,3435014,NON_PROMO,"RX SUPER 15W-40,20 X 1 LT",271019,2025202,INV/25-26/02493,6/7/2025,,,23,,1,1,,0,,0,Cash,0,0,283.61,240.34,43.26,9,21.63,9,21.63,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_TRKM-375-4,Multiple Chains - Truck Spares Multibrand,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9538390116,CS01299,"MAHADEV AUTOMOBILES, LKS",,,,,Castrol,Activ Essential,3438278,PROMO,ACTIV ESSENTIAL 20W40 20X.9MKN,271019,2025201,INV/25-26/01039,4/30/2025,,,18,,0.9,3.6,RETQ22504,76.27,,0,Cash,0,0,907.88,769.39,138.49,9,69.25,9,69.25,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00484,Churu,Urban,Churu,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Thursday,9852594546,CS01541,"PRATEEK KUMAR, CHURU",,,,,Castrol,Activ,3440686,PROMO,"ACTIV 4T 20W-40, 20X.9L E MK",271019,2025201,INV/25-26/01912,5/24/2025,,,21,,0.9,0.9,RETQ22507,4.58,,0,Cash Disc,0.23,0.69,354.92,300.78,54.14,9,27.07,9,27.07,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,CHURU,00484,Churu,Urban,Churu,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Tuesday,9160256551,CS01547,"LAKSHYA E AUTO (RIKSHA), CHURU",,,,,Castrol,Auto Care Maintenance,3434601,PROMO,"TW CHAIN LUBE, 24X.106L MK",34031900,2023002,INV/25-26/01634,5/20/2025,,,21,,1,4,RETQ22501,84.75,,0,Cash,0,0,618.68,524.31,94.38,9,47.19,9,47.19,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_MLTB-380-4,Oil Shops - Multibranded,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Kolasar,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Thursday,9841966446,CS01556,"SHREE BHAGWATI AUTOMOBILES, KHAJUWALA",,08BTIPM3497B2ZH,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2025202,INV/25-26/02635,6/13/2025,,,24,,3,3,RETQ22501,7.63,,0,Cash Disc,0.23,1.86,953.8,808.31,145.5,9,72.75,9,72.75,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Workshops,Independent Workshop,Motorcycle,G_957-4,Independent Motorcycle Workshop.,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00004,Mr. GAJANAND BHATI,Thursday,9459064227,CS01558,"SAAJID AUTO REPAIRING, BKN",,,,,Castrol,Activ,3440686,PROMO,"ACTIV 4T 20W-40, 20X.9L E MK",271019,2025201,INV/25-26/01021,4/30/2025,,,18,,0.9,9,MCOQ22506,45.76,,0,Cash,0,0,3557.34,3014.69,542.65,9,271.32,9,271.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9676400175,CS01509,"JAI SHREE KARNI MOTORS, LKS",,,,,Castrol,GTX,3435479,PROMO,"GTX 5W-30, 4X3.5L H P",271019,2025202,INV/25-26/03027,6/21/2025,,,25,,3.5,7,RETQ22501,35.59,,0,Cash,0,0,2654,2249.15,404.85,9,202.42,9,202.42,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9676400175,CS01509,"JAI SHREE KARNI MOTORS, LKS",,,,,Castrol,Magnatec SUV,3439939,PROMO,"MAGNATEC SUV 5W-30, 4X3.5L",271019,2025202,INV/25-26/03027,6/21/2025,,,25,,3.5,3.5,RETQ22501,50.42,,0,Cash,0,0,1754.5,1486.86,267.64,9,133.82,9,133.82,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,BIKANER,00475,Lunkaransar,Urban,Lunkaransar,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Friday,9676400175,CS01509,"JAI SHREE KARNI MOTORS, LKS",,,,,Castrol,Magnatec SUV,3439939,PROMO,"MAGNATEC SUV 5W-30, 4X3.5L",271019,2025101,INV/25-26/00099,4/5/2025,,,14,,3.5,7,RETQ22501,100.85,,0,Cash,0,0,3465.56,2936.92,528.64,9,264.32,9,264.32,0,0,0,0,0,0
