Document Type,ASM Name,Company Code,Company Name,Market Name,Sector Name,Sub-sector Name,Sub-sector Detail Code,Sub-sector Detail Name,State Name,District Name,Census Sub-District Code,Census Sub-District Name,Town Type,Town Name,Previous DB Code,Core YN,Convertion Date,Sales Executive Code,Sales Executive Name,DSR Beat Day,Unique Code,Customer Code,Customer Name,Special Code,Customer GSTN NO,Ship To Name,Ship To GSTN NO,Master Brand Name,Product Brand Name,Product Code,Promo / Non Promo,Product Name,HSN Number,Price Circular Number,Invoice No,Invoice Date,Reference Invoice No,Reference Invoice Date,Castrol Week No,Scheme Code,Pack Size,Product Volume,Scheme Discount Name,Scheme Discount Value,Coupon Discount Name,Coupon Value,Mode Of Payement,MOP Percent,MOP Discount,Total Value incl VAT/GST,Total Value Without GST,Total VAT,CGST Percentage,CGST Value,SGST Percentage,SGST Value,UGST Percentage,UTGST Value,IGST Percentage,IGST Value,Coupon Discount WOVAT,TCS
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,GTX Essential,3437435,NON_PROMO,"GTX ESSENTIAL 20W-50, 4X3L MK",271019,2023012,INV/24-25/00509,04/17/2024,,,16,,3,12,RETQ22401,30.51,,0,Cash,0,0,3639,3083.9,555.1,9,277.55,9,277.55,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,Magnatec,3435931,PROMO,"MAGNATEC 5W-30, 4X3.5L",271019,2023007,INV/24-25/00509,04/17/2024,,,16,,3.5,3.5,RETQ22401,20.76,,0,Cash,0,0,1928.29,1634.14,294.15,9,147.07,9,147.07,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024202,INV/24-25/02723,06/12/2024,,,24,,0.9,4.5,RETQ22401,26.7,,0,Cheque,0,0,1751.67,1484.47,267.2,9,133.6,9,133.6,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024003,INV/24-25/00472,04/16/2024,,,16,,0.9,9,RETQ22401,53.39,,0,Cheque,0,0,3454.29,2927.36,526.93,9,263.46,9,263.46,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ CRUISE,3436771,PROMO,"ACTIV CRSE4T15W50,4X2.5L OF MK",271019,2023009,INV/24-25/01658,05/15/2024,,,20,,2.5,2.5,RETQ22401,31.78,,0,Cheque,0,0,780.23,661.21,119.02,9,59.51,9,59.51,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,POWER1 CRUISE,3437898,PROMO,"POWER1 CRUISE 4T 20W-50, 10X1L",271019,2023012,INV/24-25/01422,05/08/2024,,,19,,1,20,RETQ22402,254.24,,0,Cheque,0,0,9270.6,7856.44,1414.16,9,707.08,9,707.08,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024003,INV/24-25/00251,04/09/2024,,,15,,0.9,18,RETQ22401,106.78,,0,Cheque,0,0,6908.58,5854.73,1053.85,9,526.93,9,526.93,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,POWER1 CRUISE,3431920,PROMO,"POWER1 CRUIS 4T15W50,4X2.5P MK",271019,2023009,INV/24-25/01658,05/15/2024,,,20,,2.5,2.5,RETQ22402,31.78,,0,Cheque,0,0,1000.47,847.86,152.61,9,76.31,9,76.31,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024201,INV/24-25/01422,05/08/2024,,,19,,0.9,180,RETQ22401,1067.8,,0,Cheque,0,0,69085.79,58547.28,10538.51,9,5269.26,9,5269.26,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Oil Shops,G_380-4,Oil Shops,RAJASTHAN,BIKANER,00480,Sridungargarh,Urban,Dungargarh,,Y,31/03/2015,00003,Mr. JAGDISH KUMAR THAREJA,Tuesday,9871584404,CS01257,"BALAJI AUTO MOBILES, SDGH",,08AZCPG6308E1ZP,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024202,INV/24-25/02968,06/18/2024,,,25,,0.9,5.4,RETQ22401,32.03,,0,Cheque,0,0,2102,1781.36,320.64,9,160.32,9,160.32,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Essential,3435810,NON_PROMO,"CRB ESSEN 20W-40 CH-4, 4X3L",271019,2023005,INV/24-25/03027,06/21/2024,,,25,,3,6,,0,,0,Cash,0,0,1298.47,1100.4,198.07,9,99.04,9,99.04,0,0,0,0,0,0
Credit Note,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Essential,3435610,NON_PROMO,"CRB ESSENTIAL15W40 CF4,7.5L MK",271019,2024202,CN 24-25 /00669,06/06/2024,INV/24-25/02045,05/25/2024,23,,7.5,-15,,0,,0,Cash,0,0,-3161.93,-2679.6,-482.33,9,241.16,9,241.16,0,0,0,0,0,0
Credit Note,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,MGO,3424536,NON_PROMO,"MGO 5W-30, 4X3L H MK",271019,2022011,CN 24-25 /00669,06/06/2024,INV/24-25/02045,05/25/2024,23,,3,-6,,0,,0,Cash,0,0,-1933.83,-1638.84,-294.99,9,147.5,9,147.5,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Other Castrol Motorcycle,3420870,NON_PROMO,"GREASE AP 3, 120X.05K MK",271019,2022008,INV/24-25/00230,04/09/2024,,,15,,0.05,0.1,RETQ22401,4.24,,0,Cash,0,0,44.96,38.11,6.86,9,3.43,9,3.43,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,RX Super,3424192,NON_PROMO,"RX SUPER 15W-40 (V2), 10L MK",271019,2023009,INV/24-25/00062,04/02/2024,,,14,,10,10,,0,,0,Cash,0,0,2505.13,2122.99,382.14,9,191.07,9,191.07,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,CRB Mini Truck,3435017,PROMO,"CRB MINI TRUCK 15W-40,4X3L MK",271019,2024201,INV/24-25/02453,06/05/2024,,,23,,3,12,RETQ22401,30.51,,0,Cash,0,0,3309.54,2804.69,504.84,9,252.42,9,252.42,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,CRB Mini Truck,3435017,PROMO,"CRB MINI TRUCK 15W-40,4X3L MK",271019,2024201,INV/24-25/00738,04/24/2024,,,17,,3,12,RETQ22401,30.51,,0,Cash,0,0,3309.54,2804.69,504.84,9,252.42,9,252.42,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,CRB Mini Truck,3435017,PROMO,"CRB MINI TRUCK 15W-40,4X3L MK",271019,2024201,INV/24-25/01116,05/01/2024,,,18,,3,12,RETQ22401,30.51,,0,Cash,0,0,3309.54,2804.69,504.84,9,252.42,9,252.42,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,CRB Mini Truck,3435017,PROMO,"CRB MINI TRUCK 15W-40,4X3L MK",271019,2024202,INV/24-25/03089,06/22/2024,,,25,,3,12,RETQ22401,30.51,,0,Cash,0,0,3409.17,2889.13,520.04,9,260.02,9,260.02,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,Auto Care Exterior,3434609,PROMO,"TW 3-IN-1 SHINER, 48X.1L MK",34053000,2023002,INV/24-25/00509,04/17/2024,,,16,,1,1,RETQ22401,12.71,,0,Cash,0,0,110.67,93.79,16.88,9,8.44,9,8.44,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,Activ,3438734,PROMO,"ACTIV 4T 20W-40, 20 X 900 ML",271019,2024201,INV/24-25/00738,04/24/2024,,,17,,0.9,3.6,RETQ22401,21.36,,0,Cash,0,0,1381.72,1170.95,210.77,9,105.39,9,105.39,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_375-4,Multiple Chains,RAJASTHAN,CHURU,00485,Ratangarh,Urban,Ratangarh,,Y,31/03/2015,00006,MR. RAKESH KUMAR,Wednesday,9186727114,CS01639,"CHOHAN MOTORS & PARTS, RTNG",,08BBJPC0379R1Z4,,,Castrol,Magnatec SUV,3437542,PROMO,"MAGNATEC SUV 5W-30,4 X 3.5 LT",271019,2023012,INV/24-25/02985,06/19/2024,,,25,,3.5,3.5,RETQ22401,20.76,,0,Cash,0,0,1729,1465.25,263.75,9,131.87,9,131.87,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Auto Care Maintenance,3434648,PROMO,ANTIRUST LUB SPRAY 24X.05K MK,34039900,2023002,INV/24-25/02424,06/04/2024,,,23,,1,1,RETQ22401,12.71,,0,Cash,0,0,100.5,85.17,15.33,9,7.67,9,7.67,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,Auto Care Maintenance,3434648,PROMO,ANTIRUST LUB SPRAY 24X.05K MK,34039900,2023002,INV/24-25/01387,05/07/2024,,,19,,1,1,RETQ22401,12.71,,0,Cash,0,0,100.5,85.17,15.33,9,7.67,9,7.67,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,MGO,3424536,NON_PROMO,"MGO 5W-30, 4X3L H MK",271019,2024201,INV/24-25/02179,05/28/2024,,,22,,3,3,,0,,0,Cash,0,0,966.92,819.42,147.5,9,73.75,9,73.75,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,MGO,3424536,NON_PROMO,"MGO 5W-30, 4X3L H MK",271019,2022011,INV/24-25/02045,05/25/2024,,,21,,3,6,,0,,0,Cash,0,0,1933.83,1638.84,294.99,9,147.5,9,147.5,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,MGO,3424536,NON_PROMO,"MGO 5W-30, 4X3L H MK",271019,2022011,INV/24-25/00551,04/20/2024,,,16,,3,3,,0,,0,Cash,0,0,966.92,819.42,147.5,9,73.75,9,73.75,0,0,0,0,0,0
Invoice,Abhay Pandey,13305037,SHRI LAXMI AUTO STORES,Retail,Auto Specialist Accessory Shops,Multiple Chains,G_23WM-375-4,Multiple Chains - 2/3 Wheeler Multibrand,RAJASTHAN,BIKANER,00473,Bikaner,Urban,Bikaner,,Y,31/03/2015,00005,MR. DAYA RAM GEDAR,Tuesday,9141150792,CS01259,BAAGRI OIL CENTRE...BKN,,08ABOPB2226N1ZJ,,,Castrol,CRB Turbomax,3434681,NON_PROMO,"CRB TURBOMAX 15W40CH4,20X1L",271019,2024201,INV/24-25/02261,05/31/2024,,,22,,1,1,RETQ22401,2.54,,0,Cash,0,0,326.68,276.85,49.83,9,24.92,9,24.92,0,0,0,0,0,0
